,Control,Nombre,Apellido,Apellidos ,Caificacion
452,2117V0452,Ilse,De la cruz,Laura  Medellin,61
453,2117V0453,Ilse,De la cruz,Miguel  Vite,87
454,2117V0454,Ilse,De la cruz,Miguel  Martinez ,72
455,2117V0455,Ilse,De la cruz,Uriel  Vte,44
456,2117V0456,Ilse,De la cruz,Juan  De la cruz,97
457,2117V0457,Ilse,De la cruz,Juan  Sanchez,43
458,2117V0458,Ilse,De la cruz,Arturo  Sanchez,97
459,2117V0459,Ilse,De la cruz,Said  Martinez ,21
460,2117V0460,Ilse,De la cruz,Said  Medellin,26
461,2117V0461,Ilse,De la cruz,Miguel  Vite,20
462,2117V0462,Ilse,De la cruz,Laura  Camacho,66
463,2117V0463,Ilse,De la cruz,Uriel  Camacho,2
464,2117V0464,Ilse,De la cruz,Abelardo  Matias,50
465,2117V0465,Ilse,De la cruz,Uriel  De la cruz,28
466,2117V0466,Ilse,De la cruz,Uriel  De la cruz,61
467,2117V0467,Ilse,De la cruz,Abelardo  Ontiveros,59
468,2117V0468,Ilse,De la cruz,Abelardo  Ontiveros,16
469,2117V0469,Ilse,De la cruz,Miguel  Sanchez,90
470,2117V0470,Ilse,De la cruz,Abelardo  Vte,90
471,2117V0471,Ilse,De la cruz,Juan  Herrera,42
472,2117V0472,Ilse,De la cruz,Said  De la cruz,81
473,2117V0473,Ilse,De la cruz,Arturo  Medellin,62
474,2117V0474,Ilse,De la cruz,Flor  Vite,24
475,2117V0475,Ilse,De la cruz,Laura  Matias,11
476,2117V0476,Ilse,De la cruz,Emilio  Martinez ,82
477,2117V0477,Ilse,De la cruz,Ilse  Martinez ,53
478,2117V0478,Ilse,De la cruz,Said  De la cruz,6
479,2117V0479,Ilse,De la cruz,Emilio  Herrera,1
480,2117V0480,Ilse,De la cruz,Laura  Vte,5
481,2117V0481,Ilse,De la cruz,Arturo  Vite,72
482,2117V0482,Ilse,De la cruz,Ilse  Herrera,18
483,2117V0483,Ilse,De la cruz,Miguel  Martinez ,52
484,2117V0484,Ilse,De la cruz,Ilse  Vte,89
485,2117V0485,Ilse,De la cruz,Juan  Sanchez,33
486,2117V0486,Ilse,De la cruz,Uriel  Medellin,16
487,2117V0487,Ilse,De la cruz,Uriel  Matias,27
488,2117V0488,Ilse,De la cruz,Miguel  Camacho,19
489,2117V0489,Ilse,De la cruz,Arturo  Martinez ,80
490,2117V0490,Ilse,De la cruz,Said  Vte,85
491,2117V0491,Ilse,De la cruz,Miguel  Medellin,25
492,2117V0492,Ilse,De la cruz,Said  Matias,86
493,2117V0493,Ilse,De la cruz,Emilio  Camacho,83
494,2117V0494,Ilse,De la cruz,Ilse  Camacho,9
495,2117V0495,Ilse,De la cruz,Emilio  Vite,98
496,2117V0496,Ilse,De la cruz,Said  Camacho,88
497,2117V0497,Ilse,De la cruz,Miguel  Martinez ,58
498,2117V0498,Ilse,De la cruz,Juan  Herrera,55
499,2117V0499,Ilse,De la cruz,Pedro  Ontiveros,22
500,2117V0500,Ilse,De la cruz,Emilio  Medellin,58
501,2117V0501,Ilse,De la cruz,Ilse  Martinez ,54
502,2117V0502,Ilse,De la cruz,Emilio  Matias,50
503,2117V0503,Ilse,De la cruz,Arturo  Vte,58
504,2117V0504,Ilse,De la cruz,Uriel  Martinez ,37
505,2117V0505,Ilse,De la cruz,Flor  Camacho,39
506,2117V0506,Ilse,De la cruz,Emilio  Sanchez,68
507,2117V0507,Ilse,De la cruz,Laura  Martinez ,68
508,2117V0508,Ilse,De la cruz,Uriel  Martinez ,40
509,2117V0509,Ilse,De la cruz,Laura  De la cruz,27
510,2117V0510,Ilse,De la cruz,Miguel  Martinez ,54
511,2117V0511,Ilse,De la cruz,Said  Herrera,98
512,2117V0512,Ilse,De la cruz,Abelardo  Sanchez,88
513,2117V0513,Ilse,De la cruz,Miguel  Herrera,39
514,2117V0514,Ilse,De la cruz,Abelardo  Herrera,78
515,2117V0515,Ilse,De la cruz,Emilio  Herrera,82
516,2117V0516,Ilse,De la cruz,Miguel  Sanchez,60
517,2117V0517,Ilse,De la cruz,Pedro  Medellin,39
518,2117V0518,Ilse,De la cruz,Arturo  Sanchez,50
519,2117V0519,Ilse,De la cruz,Arturo  Martinez ,2
520,2117V0520,Ilse,De la cruz,Said  Martinez ,28
521,2117V0521,Ilse,De la cruz,Said  Martinez ,9
522,2117V0522,Ilse,De la cruz,Abelardo  Vite,100
523,2117V0523,Ilse,De la cruz,Flor  Ontiveros,58
524,2117V0524,Ilse,De la cruz,Emilio  Ontiveros,78
525,2117V0525,Ilse,De la cruz,Abelardo  Medellin,48
526,2117V0526,Ilse,De la cruz,Flor  Ontiveros,50
527,2117V0527,Ilse,De la cruz,Abelardo  Ontiveros,78
528,2117V0528,Ilse,De la cruz,Ilse  Medellin,79
529,2117V0529,Ilse,De la cruz,Laura  Martinez ,21
530,2117V0530,Ilse,De la cruz,Laura  Martinez ,3
531,2117V0531,Ilse,De la cruz,Flor  Martinez ,8
532,2117V0532,Ilse,De la cruz,Abelardo  Martinez ,33
533,2117V0533,Ilse,De la cruz,Pedro  Medellin,40
534,2117V0534,Ilse,De la cruz,Abelardo  Vte,22
535,2117V0535,Ilse,De la cruz,Flor  Vte,0
536,2117V0536,Ilse,De la cruz,Miguel  Ontiveros,44
537,2117V0537,Ilse,De la cruz,Flor  Martinez ,59
538,2117V0538,Ilse,De la cruz,Emilio  Martinez ,100
539,2117V0539,Ilse,De la cruz,Uriel  Matias,16
540,2117V0540,Ilse,De la cruz,Miguel  Sanchez,3
541,2117V0541,Ilse,De la cruz,Arturo  Sanchez,45
542,2117V0542,Ilse,De la cruz,Laura  Herrera,4
543,2117V0543,Ilse,De la cruz,Miguel  Vite,66
544,2117V0544,Ilse,De la cruz,Emilio  Ontiveros,61
545,2117V0545,Ilse,De la cruz,Uriel  Camacho,68
546,2117V0546,Ilse,De la cruz,Said  De la cruz,100
547,2117V0547,Ilse,De la cruz,Laura  Ontiveros,56
548,2117V0548,Ilse,De la cruz,Uriel  Sanchez,11
549,2117V0549,Ilse,De la cruz,Miguel  Vite,2
550,2117V0550,Ilse,De la cruz,Juan  Herrera,28
551,2117V0551,Ilse,De la cruz,Pedro  Camacho,15
552,2117V0552,Ilse,De la cruz,Uriel  Camacho,29
553,2117V0553,Ilse,De la cruz,Pedro  Vte,89
554,2117V0554,Ilse,De la cruz,Abelardo  De la cruz,38
555,2117V0555,Ilse,De la cruz,Abelardo  Martinez ,20
556,2117V0556,Ilse,De la cruz,Laura  Martinez ,71
557,2117V0557,Ilse,De la cruz,Miguel  Matias,92
558,2117V0558,Ilse,De la cruz,Arturo  Herrera,75
559,2117V0559,Ilse,De la cruz,Flor  Herrera,81
560,2117V0560,Ilse,De la cruz,Arturo  Ontiveros,69
561,2117V0561,Ilse,De la cruz,Arturo  Medellin,69
562,2117V0562,Ilse,De la cruz,Miguel  Matias,79
563,2117V0563,Ilse,De la cruz,Abelardo  Martinez ,50
564,2117V0564,Ilse,De la cruz,Miguel  Vite,81
565,2117V0565,Ilse,De la cruz,Abelardo  Vte,48
566,2117V0566,Ilse,De la cruz,Arturo  Ontiveros,61
567,2117V0567,Ilse,De la cruz,Emilio  Vite,23
568,2117V0568,Ilse,De la cruz,Juan  Sanchez,57
569,2117V0569,Ilse,De la cruz,Ilse  Sanchez,31
570,2117V0570,Ilse,De la cruz,Uriel  Martinez ,59
571,2117V0571,Ilse,De la cruz,Juan  Matias,51
572,2117V0572,Ilse,De la cruz,Laura  De la cruz,48
573,2117V0573,Ilse,De la cruz,Emilio  Camacho,40
574,2117V0574,Ilse,De la cruz,Said  Martinez ,2
575,2117V0575,Ilse,De la cruz,Arturo  Ontiveros,41
576,2117V0576,Ilse,De la cruz,Juan  Martinez ,45
577,2117V0577,Ilse,De la cruz,Arturo  Ontiveros,31
578,2117V0578,Ilse,De la cruz,Laura  Martinez ,14
579,2117V0579,Ilse,De la cruz,Miguel  Vite,75
580,2117V0580,Ilse,De la cruz,Laura  Vte,31
581,2117V0581,Ilse,De la cruz,Abelardo  Vite,66
582,2117V0582,Ilse,De la cruz,Emilio  Camacho,74
583,2117V0583,Ilse,De la cruz,Said  Martinez ,42
584,2117V0584,Ilse,De la cruz,Pedro  Herrera,53
585,2117V0585,Ilse,De la cruz,Pedro  Martinez ,94
586,2117V0586,Ilse,De la cruz,Said  Medellin,47
587,2117V0587,Ilse,De la cruz,Miguel  Camacho,92
588,2117V0588,Ilse,De la cruz,Uriel  Medellin,71
589,2117V0589,Ilse,De la cruz,Emilio  Martinez ,24
590,2117V0590,Ilse,De la cruz,Emilio  Vite,79
591,2117V0591,Ilse,De la cruz,Said  Camacho,45
592,2117V0592,Ilse,De la cruz,Laura  De la cruz,24
593,2117V0593,Ilse,De la cruz,Laura  De la cruz,46
594,2117V0594,Ilse,De la cruz,Laura  Medellin,93
595,2117V0595,Ilse,De la cruz,Said  De la cruz,10
596,2117V0596,Ilse,De la cruz,Abelardo  Martinez ,88
597,2117V0597,Ilse,De la cruz,Flor  Camacho,15
598,2117V0598,Ilse,De la cruz,Said  Martinez ,7
599,2117V0599,Ilse,De la cruz,Pedro  Sanchez,13
600,2117V0600,Ilse,De la cruz,Abelardo  Vte,58
601,2117V0601,Ilse,De la cruz,Uriel  Matias,82
602,2117V0602,Ilse,De la cruz,Abelardo  Matias,13
603,2117V0603,Ilse,De la cruz,Ilse  Sanchez,52
604,2117V0604,Ilse,De la cruz,Pedro  Martinez ,23
605,2117V0605,Ilse,De la cruz,Juan  Vite,34
606,2117V0606,Ilse,De la cruz,Juan  De la cruz,9
607,2117V0607,Ilse,De la cruz,Said  Herrera,89
608,2117V0608,Ilse,De la cruz,Emilio  Herrera,14
609,2117V0609,Ilse,De la cruz,Laura  Vte,26
610,2117V0610,Ilse,De la cruz,Miguel  Sanchez,88
611,2117V0611,Ilse,De la cruz,Arturo  Matias,47
612,2117V0612,Ilse,De la cruz,Flor  Ontiveros,83
613,2117V0613,Ilse,De la cruz,Said  Sanchez,48
614,2117V0614,Ilse,De la cruz,Arturo  Medellin,83
615,2117V0615,Ilse,De la cruz,Emilio  Martinez ,91
616,2117V0616,Ilse,De la cruz,Flor  Vite,72
617,2117V0617,Ilse,De la cruz,Abelardo  Vite,60
618,2117V0618,Ilse,De la cruz,Said  De la cruz,66
619,2117V0619,Ilse,De la cruz,Pedro  Matias,40
620,2117V0620,Ilse,De la cruz,Juan  Martinez ,32
621,2117V0621,Ilse,De la cruz,Ilse  Herrera,58
622,2117V0622,Ilse,De la cruz,Uriel  Martinez ,16
623,2117V0623,Ilse,De la cruz,Abelardo  Vite,20
624,2117V0624,Ilse,De la cruz,Laura  Sanchez,55
625,2117V0625,Ilse,De la cruz,Juan  Martinez ,58
626,2117V0626,Ilse,De la cruz,Arturo  Medellin,16
627,2117V0627,Ilse,De la cruz,Juan  Martinez ,31
628,2117V0628,Ilse,De la cruz,Miguel  Medellin,15
629,2117V0629,Ilse,De la cruz,Uriel  De la cruz,93
630,2117V0630,Ilse,De la cruz,Said  Sanchez,77
631,2117V0631,Ilse,De la cruz,Uriel  Vte,41
632,2117V0632,Ilse,De la cruz,Miguel  Matias,62
633,2117V0633,Ilse,De la cruz,Uriel  Sanchez,96
634,2117V0634,Ilse,De la cruz,Ilse  Martinez ,50
635,2117V0635,Ilse,De la cruz,Said  Medellin,27
636,2117V0636,Ilse,De la cruz,Ilse  Camacho,99
637,2117V0637,Ilse,De la cruz,Pedro  Sanchez,61
638,2117V0638,Ilse,De la cruz,Said  Matias,10
639,2117V0639,Ilse,De la cruz,Emilio  Camacho,41
640,2117V0640,Ilse,De la cruz,Arturo  Matias,5
641,2117V0641,Ilse,De la cruz,Ilse  Sanchez,82
642,2117V0642,Ilse,De la cruz,Miguel  De la cruz,69
643,2117V0643,Ilse,De la cruz,Said  Martinez ,82
644,2117V0644,Ilse,De la cruz,Ilse  Vite,100
645,2117V0645,Ilse,De la cruz,Said  Herrera,18
646,2117V0646,Ilse,De la cruz,Laura  Vte,89
647,2117V0647,Ilse,De la cruz,Laura  Camacho,78
648,2117V0648,Ilse,De la cruz,Said  Camacho,86
649,2117V0649,Ilse,De la cruz,Abelardo  Camacho,76
650,2117V0650,Ilse,De la cruz,Juan  Herrera,69
651,2117V0651,Ilse,De la cruz,Arturo  De la cruz,41
652,2117V0652,Ilse,De la cruz,Said  Vite,53
653,2117V0653,Ilse,De la cruz,Miguel  Vite,30
654,2117V0654,Ilse,De la cruz,Abelardo  Martinez ,17
655,2117V0655,Ilse,De la cruz,Flor  Ontiveros,98
656,2117V0656,Ilse,De la cruz,Ilse  Vite,38
657,2117V0657,Ilse,De la cruz,Miguel  De la cruz,29
658,2117V0658,Ilse,De la cruz,Uriel  Vite,82
659,2117V0659,Ilse,De la cruz,Miguel  Sanchez,0
660,2117V0660,Ilse,De la cruz,Uriel  Herrera,80
661,2117V0661,Ilse,De la cruz,Emilio  Martinez ,36
662,2117V0662,Ilse,De la cruz,Emilio  Martinez ,80
663,2117V0663,Ilse,De la cruz,Said  Martinez ,52
664,2117V0664,Ilse,De la cruz,Ilse  Camacho,36
665,2117V0665,Ilse,De la cruz,Miguel  Vite,23
666,2117V0666,Ilse,De la cruz,Miguel  Martinez ,17
667,2117V0667,Ilse,De la cruz,Emilio  Vite,67
668,2117V0668,Ilse,De la cruz,Pedro  Ontiveros,67
669,2117V0669,Ilse,De la cruz,Flor  Sanchez,88
670,2117V0670,Ilse,De la cruz,Uriel  Vte,63
671,2117V0671,Ilse,De la cruz,Arturo  Medellin,10
672,2117V0672,Ilse,De la cruz,Laura  Matias,88
673,2117V0673,Ilse,De la cruz,Uriel  De la cruz,57
674,2117V0674,Ilse,De la cruz,Arturo  Ontiveros,61
675,2117V0675,Ilse,De la cruz,Miguel  De la cruz,32
676,2117V0676,Ilse,De la cruz,Pedro  Ontiveros,52
677,2117V0677,Ilse,De la cruz,Abelardo  Martinez ,29
678,2117V0678,Ilse,De la cruz,Emilio  Martinez ,57
679,2117V0679,Ilse,De la cruz,Uriel  Martinez ,74
680,2117V0680,Ilse,De la cruz,Juan  Camacho,13
681,2117V0681,Ilse,De la cruz,Juan  Medellin,67
682,2117V0682,Ilse,De la cruz,Said  Medellin,59
683,2117V0683,Ilse,De la cruz,Flor  Matias,22
684,2117V0684,Ilse,De la cruz,Said  Herrera,83
685,2117V0685,Ilse,De la cruz,Emilio  Martinez ,55
686,2117V0686,Ilse,De la cruz,Juan  Ontiveros,2
687,2117V0687,Ilse,De la cruz,Laura  Matias,52
688,2117V0688,Ilse,De la cruz,Juan  Vite,64
689,2117V0689,Ilse,De la cruz,Ilse  Medellin,31
690,2117V0690,Ilse,De la cruz,Uriel  Matias,11
691,2117V0691,Ilse,De la cruz,Flor  Camacho,55
692,2117V0692,Ilse,De la cruz,Juan  Herrera,97
693,2117V0693,Ilse,De la cruz,Arturo  De la cruz,98
694,2117V0694,Ilse,De la cruz,Ilse  Medellin,0
695,2117V0695,Ilse,De la cruz,Flor  Ontiveros,24
696,2117V0696,Ilse,De la cruz,Uriel  Vte,8
697,2117V0697,Ilse,De la cruz,Pedro  Camacho,27
698,2117V0698,Ilse,De la cruz,Pedro  Ontiveros,38
699,2117V0699,Ilse,De la cruz,Flor  Medellin,47
700,2117V0700,Ilse,De la cruz,Laura  De la cruz,1
701,2117V0701,Ilse,De la cruz,Said  Martinez ,69
702,2117V0702,Ilse,De la cruz,Emilio  Sanchez,16
703,2117V0703,Ilse,De la cruz,Arturo  Martinez ,71
704,2117V0704,Ilse,De la cruz,Flor  Medellin,88
705,2117V0705,Ilse,De la cruz,Emilio  Sanchez,34
706,2117V0706,Ilse,De la cruz,Emilio  Martinez ,81
707,2117V0707,Ilse,De la cruz,Uriel  Martinez ,37
708,2117V0708,Ilse,De la cruz,Said  Ontiveros,27
709,2117V0709,Ilse,De la cruz,Emilio  Herrera,13
710,2117V0710,Ilse,De la cruz,Flor  Medellin,91
711,2117V0711,Ilse,De la cruz,Juan  Camacho,47
712,2117V0712,Ilse,De la cruz,Arturo  Camacho,44
713,2117V0713,Ilse,De la cruz,Laura  Camacho,8
714,2117V0714,Ilse,De la cruz,Ilse  Herrera,51
715,2117V0715,Ilse,De la cruz,Abelardo  Sanchez,59
716,2117V0716,Ilse,De la cruz,Flor  Matias,85
717,2117V0717,Ilse,De la cruz,Juan  Medellin,7
718,2117V0718,Ilse,De la cruz,Miguel  Vte,34
719,2117V0719,Ilse,De la cruz,Miguel  Vte,54
720,2117V0720,Ilse,De la cruz,Laura  Martinez ,3
721,2117V0721,Ilse,De la cruz,Pedro  Matias,76
722,2117V0722,Ilse,De la cruz,Uriel  De la cruz,28
723,2117V0723,Ilse,De la cruz,Emilio  Sanchez,38
724,2117V0724,Ilse,De la cruz,Laura  Matias,44
725,2117V0725,Ilse,De la cruz,Emilio  Medellin,26
726,2117V0726,Ilse,De la cruz,Miguel  Matias,80
727,2117V0727,Ilse,De la cruz,Uriel  Vte,36
728,2117V0728,Ilse,De la cruz,Ilse  Ontiveros,59
729,2117V0729,Ilse,De la cruz,Emilio  Martinez ,35
730,2117V0730,Ilse,De la cruz,Laura  Medellin,63
731,2117V0731,Ilse,De la cruz,Flor  Herrera,95
732,2117V0732,Ilse,De la cruz,Flor  Herrera,49
733,2117V0733,Ilse,De la cruz,Emilio  Martinez ,99
734,2117V0734,Ilse,De la cruz,Miguel  Vite,64
735,2117V0735,Ilse,De la cruz,Pedro  Camacho,57
736,2117V0736,Ilse,De la cruz,Ilse  Matias,30
737,2117V0737,Ilse,De la cruz,Laura  Herrera,66
738,2117V0738,Ilse,De la cruz,Juan  De la cruz,8
739,2117V0739,Ilse,De la cruz,Said  Camacho,47
740,2117V0740,Ilse,De la cruz,Pedro  Camacho,99
741,2117V0741,Ilse,De la cruz,Miguel  Vite,67
742,2117V0742,Ilse,De la cruz,Uriel  Herrera,21
743,2117V0743,Ilse,De la cruz,Ilse  Sanchez,71
744,2117V0744,Ilse,De la cruz,Ilse  Vite,87
745,2117V0745,Ilse,De la cruz,Pedro  De la cruz,73
746,2117V0746,Ilse,De la cruz,Pedro  Sanchez,61
747,2117V0747,Ilse,De la cruz,Uriel  Camacho,79
748,2117V0748,Ilse,De la cruz,Uriel  Martinez ,54
749,2117V0749,Ilse,De la cruz,Flor  Herrera,34
750,2117V0750,Ilse,De la cruz,Pedro  Herrera,69
751,2117V0751,Ilse,De la cruz,Miguel  Sanchez,40
752,2117V0752,Ilse,De la cruz,Pedro  Sanchez,58
753,2117V0753,Ilse,De la cruz,Pedro  Vte,11
754,2117V0754,Ilse,De la cruz,Said  Camacho,8
755,2117V0755,Ilse,De la cruz,Miguel  De la cruz,29
756,2117V0756,Ilse,De la cruz,Pedro  Camacho,83
757,2117V0757,Ilse,De la cruz,Juan  Sanchez,31
758,2117V0758,Ilse,De la cruz,Flor  Camacho,76
759,2117V0759,Ilse,De la cruz,Ilse  Matias,33
760,2117V0760,Ilse,De la cruz,Miguel  Herrera,46
761,2117V0761,Ilse,De la cruz,Flor  Sanchez,87
762,2117V0762,Ilse,De la cruz,Ilse  Martinez ,31
763,2117V0763,Ilse,De la cruz,Flor  Matias,33
764,2117V0764,Ilse,De la cruz,Ilse  Vte,7
765,2117V0765,Ilse,De la cruz,Laura  Camacho,43
766,2117V0766,Ilse,De la cruz,Pedro  Medellin,64
767,2117V0767,Ilse,De la cruz,Abelardo  Martinez ,12
768,2117V0768,Ilse,De la cruz,Arturo  Martinez ,49
769,2117V0769,Ilse,De la cruz,Miguel  Vite,67
770,2117V0770,Ilse,De la cruz,Emilio  Matias,70
771,2117V0771,Ilse,De la cruz,Arturo  Matias,45
772,2117V0772,Ilse,De la cruz,Juan  Medellin,87
773,2117V0773,Ilse,De la cruz,Miguel  Herrera,72
774,2117V0774,Ilse,De la cruz,Flor  De la cruz,36
775,2117V0775,Ilse,De la cruz,Juan  Medellin,65
776,2117V0776,Ilse,De la cruz,Arturo  Martinez ,98
777,2117V0777,Ilse,De la cruz,Emilio  Medellin,95
778,2117V0778,Ilse,De la cruz,Flor  Martinez ,88
779,2117V0779,Ilse,De la cruz,Miguel  Vte,7
780,2117V0780,Ilse,De la cruz,Uriel  Matias,63
781,2117V0781,Ilse,De la cruz,Miguel  Vite,27
782,2117V0782,Ilse,De la cruz,Ilse  Herrera,48
783,2117V0783,Ilse,De la cruz,Miguel  Matias,42
784,2117V0784,Ilse,De la cruz,Ilse  Martinez ,73
785,2117V0785,Ilse,De la cruz,Arturo  Sanchez,28
786,2117V0786,Ilse,De la cruz,Ilse  Matias,40
787,2117V0787,Ilse,De la cruz,Flor  Martinez ,30
788,2117V0788,Ilse,De la cruz,Abelardo  Martinez ,3
789,2117V0789,Ilse,De la cruz,Flor  Vte,63
790,2117V0790,Ilse,De la cruz,Flor  Martinez ,83
791,2117V0791,Ilse,De la cruz,Pedro  Medellin,87
792,2117V0792,Ilse,De la cruz,Arturo  Sanchez,37
793,2117V0793,Ilse,De la cruz,Miguel  Sanchez,49
794,2117V0794,Ilse,De la cruz,Uriel  Sanchez,34
795,2117V0795,Ilse,De la cruz,Juan  Camacho,48
796,2117V0796,Ilse,De la cruz,Abelardo  Vite,85
797,2117V0797,Ilse,De la cruz,Uriel  Martinez ,43
798,2117V0798,Ilse,De la cruz,Arturo  Herrera,95
799,2117V0799,Ilse,De la cruz,Ilse  Vite,69
800,2117V0800,Ilse,De la cruz,Pedro  Medellin,76
801,2117V0801,Ilse,De la cruz,Laura  Ontiveros,86
802,2117V0802,Ilse,De la cruz,Arturo  Vite,77
803,2117V0803,Ilse,De la cruz,Arturo  Vite,40
804,2117V0804,Ilse,De la cruz,Arturo  Herrera,62
805,2117V0805,Ilse,De la cruz,Uriel  Medellin,98
806,2117V0806,Ilse,De la cruz,Laura  De la cruz,11
807,2117V0807,Ilse,De la cruz,Abelardo  De la cruz,1
808,2117V0808,Ilse,De la cruz,Ilse  Matias,81
809,2117V0809,Ilse,De la cruz,Pedro  Matias,4
810,2117V0810,Ilse,De la cruz,Pedro  Martinez ,94
811,2117V0811,Ilse,De la cruz,Emilio  Camacho,69
812,2117V0812,Ilse,De la cruz,Abelardo  Medellin,16
813,2117V0813,Ilse,De la cruz,Arturo  Camacho,96
814,2117V0814,Ilse,De la cruz,Uriel  Vte,64
815,2117V0815,Ilse,De la cruz,Abelardo  Vite,46
816,2117V0816,Ilse,De la cruz,Arturo  Vite,5
817,2117V0817,Ilse,De la cruz,Miguel  Vte,97
818,2117V0818,Ilse,De la cruz,Uriel  Matias,93
819,2117V0819,Ilse,De la cruz,Ilse  Vte,56
820,2117V0820,Ilse,De la cruz,Pedro  Camacho,75
821,2117V0821,Ilse,De la cruz,Said  Camacho,3
822,2117V0822,Ilse,De la cruz,Arturo  Ontiveros,36
823,2117V0823,Ilse,De la cruz,Laura  Camacho,91
824,2117V0824,Ilse,De la cruz,Pedro  Matias,1
825,2117V0825,Ilse,De la cruz,Uriel  Herrera,84
826,2117V0826,Ilse,De la cruz,Ilse  Vte,56
827,2117V0827,Ilse,De la cruz,Ilse  Matias,72
828,2117V0828,Ilse,De la cruz,Juan  Vite,78
829,2117V0829,Ilse,De la cruz,Juan  Vite,70
830,2117V0830,Ilse,De la cruz,Pedro  Ontiveros,79
831,2117V0831,Ilse,De la cruz,Juan  Martinez ,46
832,2117V0832,Ilse,De la cruz,Miguel  De la cruz,20
833,2117V0833,Ilse,De la cruz,Emilio  Vite,71
834,2117V0834,Ilse,De la cruz,Arturo  Medellin,34
835,2117V0835,Ilse,De la cruz,Abelardo  Medellin,9
836,2117V0836,Ilse,De la cruz,Abelardo  Vte,54
837,2117V0837,Ilse,De la cruz,Emilio  Martinez ,0
838,2117V0838,Ilse,De la cruz,Uriel  Medellin,29
839,2117V0839,Ilse,De la cruz,Miguel  Medellin,32
840,2117V0840,Ilse,De la cruz,Emilio  Martinez ,9
841,2117V0841,Ilse,De la cruz,Arturo  Matias,60
842,2117V0842,Ilse,De la cruz,Juan  Sanchez,25
843,2117V0843,Ilse,De la cruz,Said  Martinez ,0
844,2117V0844,Ilse,De la cruz,Miguel  Vte,45
845,2117V0845,Ilse,De la cruz,Juan  Herrera,38
846,2117V0846,Ilse,De la cruz,Pedro  Vite,32
847,2117V0847,Ilse,De la cruz,Abelardo  De la cruz,45
848,2117V0848,Ilse,De la cruz,Miguel  De la cruz,91
849,2117V0849,Ilse,De la cruz,Laura  Ontiveros,15
850,2117V0850,Ilse,De la cruz,Flor  Camacho,13
851,2117V0851,Ilse,De la cruz,Said  De la cruz,75
852,2117V0852,Ilse,De la cruz,Uriel  Camacho,51
853,2117V0853,Ilse,De la cruz,Arturo  Herrera,22
854,2117V0854,Ilse,De la cruz,Abelardo  Sanchez,31
855,2117V0855,Ilse,De la cruz,Pedro  De la cruz,88
856,2117V0856,Ilse,De la cruz,Ilse  Herrera,89
857,2117V0857,Ilse,De la cruz,Uriel  Martinez ,18
858,2117V0858,Ilse,De la cruz,Miguel  Camacho,62
859,2117V0859,Ilse,De la cruz,Ilse  Herrera,51
860,2117V0860,Ilse,De la cruz,Juan  Camacho,23
861,2117V0861,Ilse,De la cruz,Uriel  Vite,95
862,2117V0862,Ilse,De la cruz,Uriel  De la cruz,89
863,2117V0863,Ilse,De la cruz,Emilio  Medellin,39
864,2117V0864,Ilse,De la cruz,Flor  Vte,38
865,2117V0865,Ilse,De la cruz,Juan  Matias,67
866,2117V0866,Ilse,De la cruz,Ilse  Herrera,59
867,2117V0867,Ilse,De la cruz,Ilse  Martinez ,30
868,2117V0868,Ilse,De la cruz,Uriel  Medellin,29
869,2117V0869,Ilse,De la cruz,Said  De la cruz,7
870,2117V0870,Ilse,De la cruz,Juan  Matias,20
871,2117V0871,Ilse,De la cruz,Uriel  Sanchez,81
872,2117V0872,Ilse,De la cruz,Emilio  Martinez ,86
873,2117V0873,Ilse,De la cruz,Ilse  Ontiveros,19
874,2117V0874,Ilse,De la cruz,Juan  Martinez ,80
875,2117V0875,Ilse,De la cruz,Miguel  Martinez ,51
876,2117V0876,Ilse,De la cruz,Miguel  Ontiveros,10
877,2117V0877,Ilse,De la cruz,Ilse  De la cruz,64
878,2117V0878,Ilse,De la cruz,Uriel  Vte,38
879,2117V0879,Ilse,De la cruz,Uriel  Martinez ,18
880,2117V0880,Ilse,De la cruz,Juan  Medellin,78
881,2117V0881,Ilse,De la cruz,Juan  Camacho,55
882,2117V0882,Ilse,De la cruz,Said  Matias,57
883,2117V0883,Ilse,De la cruz,Ilse  Vite,43
884,2117V0884,Ilse,De la cruz,Laura  Ontiveros,24
885,2117V0885,Ilse,De la cruz,Pedro  Matias,20
886,2117V0886,Ilse,De la cruz,Abelardo  Martinez ,68
887,2117V0887,Ilse,De la cruz,Juan  Martinez ,69
888,2117V0888,Ilse,De la cruz,Abelardo  Camacho,64
889,2117V0889,Ilse,De la cruz,Arturo  Martinez ,84
890,2117V0890,Ilse,De la cruz,Laura  Vte,7
891,2117V0891,Ilse,De la cruz,Arturo  Martinez ,85
892,2117V0892,Ilse,De la cruz,Arturo  Sanchez,82
893,2117V0893,Ilse,De la cruz,Juan  Martinez ,26
894,2117V0894,Ilse,De la cruz,Said  Matias,46
895,2117V0895,Ilse,De la cruz,Abelardo  Matias,3
896,2117V0896,Ilse,De la cruz,Emilio  Matias,82
897,2117V0897,Ilse,De la cruz,Juan  Martinez ,30
898,2117V0898,Ilse,De la cruz,Pedro  Martinez ,35
899,2117V0899,Ilse,De la cruz,Miguel  Vte,26
900,2117V0900,Ilse,De la cruz,Arturo  De la cruz,98
901,2117V0901,Ilse,De la cruz,Arturo  Vite,3
902,2117V0902,Ilse,De la cruz,Miguel  Medellin,84
903,2117V0903,Ilse,De la cruz,Arturo  Ontiveros,21
